week_date,target_week,fuel,h,input_status,outcome_known,price_now,actual_price,pred_naive,pred_adl,pred_adl_ecm,err_naive,err_adl,err_adl_ecm
2015-07-24,2015-08-07,Regular Petrol,2,final,True,202.3457,198.2028,202.3457,201.9223,201.9461,4.1429,3.7195,3.7433
2015-07-24,2015-08-14,Regular Petrol,3,final,True,202.3457,197.3457,202.3457,201.9639,201.9004,5.0,4.6182,4.5547
2015-07-31,2015-08-07,Regular Petrol,1,final,True,199.7742,198.2028,199.7742,198.4887,198.6773,1.5714,0.2859,0.4745
2015-07-31,2015-08-14,Regular Petrol,2,final,True,199.7742,197.3457,199.7742,198.0463,198.0994,2.4286,0.7006,0.7538
2015-07-31,2015-08-21,Regular Petrol,3,final,True,199.7742,195.9171,199.7742,197.8345,197.6335,3.8571,1.9174,1.7164
2015-08-07,2015-08-14,Regular Petrol,1,final,True,198.2028,197.3457,198.2028,197.7277,197.5968,0.8571,0.3821,0.2511
2015-08-07,2015-08-21,Regular Petrol,2,final,True,198.2028,195.9171,198.2028,197.5012,197.1137,2.2857,1.5841,1.1966
2015-08-07,2015-08-28,Regular Petrol,3,final,True,198.2028,190.3457,198.2028,197.4758,196.7525,7.8571,7.1301,6.4069
2015-08-14,2015-08-21,Regular Petrol,1,final,True,197.3457,195.9171,197.3457,196.4509,196.7945,1.4286,0.5338,0.8774
2015-08-14,2015-08-28,Regular Petrol,2,final,True,197.3457,190.3457,197.3457,196.1402,196.5961,7.0,5.7946,6.2505
2015-08-14,2015-09-04,Regular Petrol,3,final,True,197.3457,193.2028,197.3457,196.2076,196.6982,4.1429,3.0048,3.4955
2015-08-21,2015-08-28,Regular Petrol,1,final,True,195.9171,190.3457,195.9171,193.0302,193.9839,5.5714,2.6846,3.6382
2015-08-21,2015-09-04,Regular Petrol,2,final,True,195.9171,193.2028,195.9171,191.9987,193.2364,2.7143,-1.2041,0.0336
2015-08-21,2015-09-11,Regular Petrol,3,final,True,195.9171,195.4885,195.9171,191.5356,192.81,0.4286,-3.9529,-2.6785
2015-08-28,2015-09-04,Regular Petrol,1,final,True,190.3457,193.2028,190.3457,186.6301,186.8999,-2.8571,-6.5727,-6.3029
2015-08-28,2015-09-11,Regular Petrol,2,final,True,190.3457,195.4885,190.3457,185.018,184.6983,-5.1429,-10.4705,-10.7902
2015-08-28,2015-09-18,Regular Petrol,3,final,True,190.3457,196.3457,190.3457,184.4518,183.1343,-6.0,-11.8939,-13.2114
2015-09-04,2015-09-11,Regular Petrol,1,final,True,193.2028,195.4885,193.2028,195.3051,193.119,-2.2857,-0.1834,-2.3695
2015-09-04,2015-09-18,Regular Petrol,2,final,True,193.2028,196.3457,193.2028,196.3219,192.4052,-3.1429,-0.0238,-3.9405
2015-09-04,2015-09-25,Regular Petrol,3,final,True,193.2028,196.3457,193.2028,196.959,191.5173,-3.1429,0.6133,-4.8284
2015-09-11,2015-09-18,Regular Petrol,1,final,True,195.4885,196.3457,195.4885,197.0458,196.4966,-0.8571,0.7001,0.1509
2015-09-11,2015-09-25,Regular Petrol,2,final,True,195.4885,196.3457,195.4885,197.9165,197.1456,-0.8571,1.5708,0.8
2015-09-11,2015-10-02,Regular Petrol,3,final,True,195.4885,194.4711,195.4885,198.7487,197.9718,1.0174,4.2776,3.5007
2015-09-18,2015-09-25,Regular Petrol,1,final,True,196.3457,196.3457,196.3457,196.1085,196.0783,0.0,-0.2372,-0.2674
2015-09-18,2015-10-02,Regular Petrol,2,final,True,196.3457,194.4711,196.3457,196.4578,196.3637,1.8745,1.9867,1.8926
2015-09-18,2015-10-09,Regular Petrol,3,final,True,196.3457,193.0652,196.3457,195.7397,195.6433,3.2804,2.6745,2.5781
2015-09-25,2015-10-02,Regular Petrol,1,final,True,196.3457,194.4711,196.3457,197.3376,196.2348,1.8745,2.8665,1.7637
2015-09-25,2015-10-09,Regular Petrol,2,final,True,196.3457,193.0652,196.3457,196.9056,194.8914,3.2804,3.8404,1.8262
2015-09-25,2015-10-16,Regular Petrol,3,final,True,196.3457,190.2081,196.3457,197.0619,193.9707,6.1376,6.8538,3.7626
2015-10-02,2015-10-09,Regular Petrol,1,final,True,194.4711,193.0652,194.4711,193.9323,193.4039,1.4059,0.8671,0.3387
2015-10-02,2015-10-16,Regular Petrol,2,final,True,194.4711,190.2081,194.4711,194.0996,192.8283,4.263,3.8915,2.6203
2015-10-02,2015-10-23,Regular Petrol,3,final,True,194.4711,186.2081,194.4711,194.3559,192.4475,8.263,8.1478,6.2394
2015-10-09,2015-10-16,Regular Petrol,1,final,True,193.0652,190.2081,193.0652,192.3498,192.3019,2.8571,2.1417,2.0938
2015-10-09,2015-10-23,Regular Petrol,2,final,True,193.0652,186.2081,193.0652,192.2101,192.0205,6.8571,6.002,5.8124
2015-10-09,2015-10-30,Regular Petrol,3,final,True,193.0652,185.0652,193.0652,191.9626,191.6087,8.0,6.8974,6.5435
2015-10-16,2015-10-23,Regular Petrol,1,final,True,190.2081,186.2081,190.2081,188.3934,188.7529,4.0,2.1853,2.5448
2015-10-16,2015-10-30,Regular Petrol,2,final,True,190.2081,185.0652,190.2081,187.402,187.7164,5.1429,2.3368,2.6512
2015-10-16,2015-11-06,Regular Petrol,3,final,True,190.2081,185.0652,190.2081,187.1731,187.1729,5.1429,2.1078,2.1077
2015-10-23,2015-10-30,Regular Petrol,1,final,True,186.2081,185.0652,186.2081,183.3313,183.7621,1.1429,-1.7339,-1.3032
2015-10-23,2015-11-06,Regular Petrol,2,final,True,186.2081,185.0652,186.2081,182.2515,182.4166,1.1429,-2.8137,-2.6486
2015-10-23,2015-11-13,Regular Petrol,3,final,True,186.2081,185.0652,186.2081,181.9531,181.6062,1.1429,-3.1121,-3.459
2015-10-30,2015-11-06,Regular Petrol,1,final,True,185.0652,185.0652,185.0652,184.259,183.7593,0.0,-0.8062,-1.3059
2015-10-30,2015-11-13,Regular Petrol,2,final,True,185.0652,185.0652,185.0652,184.0869,182.9,0.0,-0.9784,-2.1652
2015-10-30,2015-11-20,Regular Petrol,3,final,True,185.0652,183.3509,185.0652,184.152,182.2164,1.7143,0.8011,-1.1346
2015-11-06,2015-11-13,Regular Petrol,1,final,True,185.0652,185.0652,185.0652,185.2414,184.8487,0.0,0.1761,-0.2165
2015-11-06,2015-11-20,Regular Petrol,2,final,True,185.0652,183.3509,185.0652,185.463,184.6947,1.7143,2.1121,1.3438
2015-11-06,2015-11-27,Regular Petrol,3,final,True,185.0652,183.0652,185.0652,185.7171,184.5984,2.0,2.6519,1.5332
2015-11-13,2015-11-20,Regular Petrol,1,final,True,185.0652,183.3509,185.0652,185.0752,185.0522,1.7143,1.7243,1.7012
2015-11-13,2015-11-27,Regular Petrol,2,final,True,185.0652,183.0652,185.0652,185.2343,185.1646,2.0,2.169,2.0994
2015-11-13,2015-12-04,Regular Petrol,3,final,True,185.0652,183.0652,185.0652,185.1565,185.039,2.0,2.0913,1.9738
2015-11-20,2015-11-27,Regular Petrol,1,final,True,183.3509,183.0652,183.3509,182.5085,182.7529,0.2857,-0.5567,-0.3123
2015-11-20,2015-12-04,Regular Petrol,2,final,True,183.3509,183.0652,183.3509,181.9822,182.2425,0.2857,-1.083,-0.8227
2015-11-20,2015-12-11,Regular Petrol,3,final,True,183.3509,177.9224,183.3509,181.8435,181.9403,5.4286,3.9212,4.018
2015-11-27,2015-12-04,Regular Petrol,1,final,True,183.0652,183.0652,183.0652,182.9484,182.6514,0.0,-0.1168,-0.4138
2015-11-27,2015-12-11,Regular Petrol,2,final,True,183.0652,177.9224,183.0652,182.9928,182.3132,5.1429,5.0705,4.3908
2015-11-27,2015-12-18,Regular Petrol,3,final,True,183.0652,175.7795,183.0652,183.0589,181.9921,7.2857,7.2794,6.2126
2015-12-04,2015-12-11,Regular Petrol,1,final,True,183.0652,177.9224,183.0652,182.5957,182.734,5.1429,4.6733,4.8117
2015-12-04,2015-12-18,Regular Petrol,2,final,True,183.0652,175.7795,183.0652,182.4319,182.5864,7.2857,6.6524,6.8069
2015-12-04,2015-12-25,Regular Petrol,3,final,True,183.0652,174.0652,183.0652,182.5494,182.6807,9.0,8.4842,8.6155
2015-12-11,2015-12-18,Regular Petrol,1,final,True,177.9224,175.7795,177.9224,176.46,176.7522,2.1429,0.6805,0.9727
2015-12-11,2015-12-25,Regular Petrol,2,final,True,177.9224,174.0652,177.9224,175.9959,176.2445,3.8571,1.9307,2.1793
2015-12-11,2016-01-01,Regular Petrol,3,final,True,177.9224,173.4862,177.9224,175.682,175.7704,4.4361,2.1957,2.2841
2015-12-18,2015-12-25,Regular Petrol,1,final,True,175.7795,174.0652,175.7795,175.3011,175.7213,1.7143,1.2358,1.6561
2015-12-18,2016-01-01,Regular Petrol,2,final,True,175.7795,173.4862,175.7795,174.9806,175.7042,2.2933,1.4943,2.2179
2015-12-18,2016-01-08,Regular Petrol,3,final,True,175.7795,172.7143,175.7795,174.9782,175.8875,3.0652,2.2639,3.1732
2015-12-25,2016-01-01,Regular Petrol,1,final,True,174.0652,173.4862,174.0652,172.7892,173.9157,0.579,-0.697,0.4295
2015-12-25,2016-01-08,Regular Petrol,2,final,True,174.0652,172.7143,174.0652,172.3674,174.2933,1.3509,-0.3469,1.579
2015-12-25,2016-01-15,Regular Petrol,3,final,True,174.0652,171.2857,174.0652,172.3747,175.013,2.7795,1.089,3.7272
2016-01-01,2016-01-08,Regular Petrol,1,final,True,173.4862,172.7143,173.4862,173.1225,173.7721,0.772,0.4082,1.0578
2016-01-01,2016-01-15,Regular Petrol,2,final,True,173.4862,171.2857,173.4862,173.1587,174.3787,2.2005,1.873,3.093
2016-01-01,2016-01-22,Regular Petrol,3,final,True,173.4862,168.5714,173.4862,173.0582,174.8412,4.9148,4.4868,6.2698
2016-01-08,2016-01-15,Regular Petrol,1,final,True,172.7143,171.2857,172.7143,172.9361,173.5887,1.4286,1.6504,2.303
2016-01-08,2016-01-22,Regular Petrol,2,final,True,172.7143,168.5714,172.7143,172.9155,174.2504,4.1429,4.344,5.6789
2016-01-08,2016-01-29,Regular Petrol,3,final,True,172.7143,169.0,172.7143,173.0984,175.0738,3.7143,4.0984,6.0738
2016-01-15,2016-01-22,Regular Petrol,1,final,True,171.2857,168.5714,171.2857,170.1245,171.4451,2.7143,1.5531,2.8737
2016-01-15,2016-01-29,Regular Petrol,2,final,True,171.2857,169.0,171.2857,169.7985,172.1579,2.2857,0.7985,3.1579
2016-01-15,2016-02-05,Regular Petrol,3,final,True,171.2857,170.7143,171.2857,169.6204,172.9535,0.5714,-1.0938,2.2392
2016-01-22,2016-01-29,Regular Petrol,1,final,True,168.5714,169.0,168.5714,167.3229,168.3589,-0.4286,-1.6771,-0.6411
2016-01-22,2016-02-05,Regular Petrol,2,final,True,168.5714,170.7143,168.5714,166.7336,168.5572,-2.1429,-3.9807,-2.1571
2016-01-22,2016-02-12,Regular Petrol,3,final,True,168.5714,165.1429,168.5714,166.4963,168.962,3.4286,1.3535,3.8191
2016-01-29,2016-02-05,Regular Petrol,1,final,True,169.0,170.7143,169.0,168.8369,169.578,-1.7143,-1.8774,-1.1363
2016-01-29,2016-02-12,Regular Petrol,2,final,True,169.0,165.1429,169.0,168.7859,170.2074,3.8571,3.643,5.0645
2016-01-29,2016-02-19,Regular Petrol,3,final,True,169.0,161.7143,169.0,168.9465,171.0221,7.2857,7.2322,9.3078
2016-02-05,2016-02-12,Regular Petrol,1,final,True,170.7143,165.1429,170.7143,168.9512,170.4047,5.5714,3.8083,5.2619
2016-02-05,2016-02-19,Regular Petrol,2,final,True,170.7143,161.7143,170.7143,168.377,170.899,9.0,6.6628,9.1847
2016-02-05,2016-02-26,Regular Petrol,3,final,True,170.7143,161.7143,170.7143,168.2658,171.736,9.0,6.5515,10.0217
2016-02-12,2016-02-19,Regular Petrol,1,final,True,165.1429,161.7143,165.1429,161.7473,162.5728,3.4286,0.033,0.8585
2016-02-12,2016-02-26,Regular Petrol,2,final,True,165.1429,161.7143,165.1429,160.4427,161.3946,3.4286,-1.2716,-0.3197
2016-02-12,2016-03-04,Regular Petrol,3,final,True,165.1429,164.7143,165.1429,159.7856,160.5618,0.4286,-4.9287,-4.1525
2016-02-19,2016-02-26,Regular Petrol,1,final,True,161.7143,161.7143,161.7143,162.1537,161.4601,0.0,0.4394,-0.2542
2016-02-19,2016-03-04,Regular Petrol,2,final,True,161.7143,164.7143,161.7143,162.2339,160.8965,-3.0,-2.4803,-3.8178
2016-02-19,2016-03-11,Regular Petrol,3,final,True,161.7143,168.1429,161.7143,162.4369,160.4268,-6.4286,-5.7059,-7.7161
2016-02-26,2016-03-04,Regular Petrol,1,final,True,161.7143,164.7143,161.7143,161.9275,162.7865,-3.0,-2.7868,-1.9278
2016-02-26,2016-03-11,Regular Petrol,2,final,True,161.7143,168.1429,161.7143,162.1878,163.9012,-6.4286,-5.955,-4.2417
2016-02-26,2016-03-18,Regular Petrol,3,final,True,161.7143,174.7143,161.7143,162.6662,165.2858,-13.0,-12.048,-9.4285
2016-03-04,2016-03-11,Regular Petrol,1,final,True,164.7143,168.1429,164.7143,166.3952,166.8585,-3.4286,-1.7477,-1.2843
2016-03-04,2016-03-18,Regular Petrol,2,final,True,164.7143,174.7143,164.7143,167.4945,168.754,-10.0,-7.2198,-5.9603
2016-03-04,2016-03-25,Regular Petrol,3,final,True,164.7143,174.7143,164.7143,167.4623,169.7153,-10.0,-7.252,-4.999
2016-03-11,2016-03-18,Regular Petrol,1,final,True,168.1429,174.7143,168.1429,171.5064,171.6451,-6.5714,-3.2079,-3.0692
2016-03-11,2016-03-25,Regular Petrol,2,final,True,168.1429,174.7143,168.1429,172.4675,173.3848,-6.5714,-2.2468,-1.3295
2016-03-11,2016-04-01,Regular Petrol,3,final,True,168.1429,174.0036,168.1429,173.0256,174.8586,-5.8608,-0.978,0.855
2016-03-18,2016-03-25,Regular Petrol,1,final,True,174.7143,174.7143,174.7143,175.75,176.9363,0.0,1.0357,2.222
2016-03-18,2016-04-01,Regular Petrol,2,final,True,174.7143,174.0036,174.7143,176.358,178.8848,0.7107,2.3543,4.8812
2016-03-18,2016-04-08,Regular Petrol,3,final,True,174.7143,171.3418,174.7143,176.5324,180.5441,3.3725,5.1907,9.2024
2016-03-25,2016-04-01,Regular Petrol,1,final,True,174.7143,174.0036,174.7143,175.8082,175.6836,0.7107,1.8046,1.6799
2016-03-25,2016-04-08,Regular Petrol,2,final,True,174.7143,171.3418,174.7143,176.1725,176.1664,3.3725,4.8307,4.8246
2016-03-25,2016-04-15,Regular Petrol,3,final,True,174.7143,174.9132,174.7143,176.0403,176.2174,-0.1989,1.1271,1.3042
2016-04-01,2016-04-08,Regular Petrol,1,final,True,174.0036,171.3418,174.0036,173.672,174.3107,2.6619,2.3303,2.969
2016-04-01,2016-04-15,Regular Petrol,2,final,True,174.0036,174.9132,174.0036,173.2305,174.4316,-0.9096,-1.6827,-0.4816
2016-04-01,2016-04-22,Regular Petrol,3,final,True,174.0036,174.6275,174.0036,173.3395,175.0188,-0.6239,-1.288,0.3913
2016-04-08,2016-04-15,Regular Petrol,1,final,True,171.3418,174.9132,171.3418,169.8593,170.581,-3.5714,-5.0538,-4.3322
2016-04-08,2016-04-22,Regular Petrol,2,final,True,171.3418,174.6275,171.3418,169.5154,170.6712,-3.2857,-5.1121,-3.9563
2016-04-08,2016-04-29,Regular Petrol,3,final,True,171.3418,175.4846,171.3418,169.2906,170.8377,-4.1429,-6.194,-4.6469
2016-04-15,2016-04-22,Regular Petrol,1,final,True,174.9132,174.6275,174.9132,175.9647,175.9929,0.2857,1.3373,1.3654
2016-04-15,2016-04-29,Regular Petrol,2,final,True,174.9132,175.4846,174.9132,176.3488,176.6466,-0.5714,0.8642,1.162
2016-04-15,2016-05-06,Regular Petrol,3,final,True,174.9132,176.056,174.9132,176.5693,177.2032,-1.1429,0.5133,1.1472
2016-04-22,2016-04-29,Regular Petrol,1,final,True,174.6275,175.4846,174.6275,174.0947,174.6391,-0.8571,-1.3899,-0.8455
2016-04-22,2016-05-06,Regular Petrol,2,final,True,174.6275,176.056,174.6275,173.9125,174.8754,-1.4286,-2.1435,-1.1806
2016-04-22,2016-05-13,Regular Petrol,3,final,True,174.6275,177.7703,174.6275,174.0886,175.4318,-3.1429,-3.6817,-2.3385
2016-04-29,2016-05-06,Regular Petrol,1,final,True,175.4846,176.056,175.4846,177.1719,176.6056,-0.5714,1.1159,0.5496
2016-04-29,2016-05-13,Regular Petrol,2,final,True,175.4846,177.7703,175.4846,178.1563,177.3714,-2.2857,0.386,-0.3989
2016-04-29,2016-05-20,Regular Petrol,3,final,True,175.4846,180.3418,175.4846,178.1382,177.3269,-4.8571,-2.2036,-3.0149
2016-05-06,2016-05-13,Regular Petrol,1,final,True,176.056,177.7703,176.056,176.3684,177.1587,-1.7143,-1.4019,-0.6117
2016-05-06,2016-05-20,Regular Petrol,2,final,True,176.056,180.3418,176.056,176.0395,177.6608,-4.2857,-4.3022,-2.6809
2016-05-06,2016-05-27,Regular Petrol,3,final,True,176.056,183.3418,176.056,176.3842,178.7411,-7.2857,-6.9576,-4.6007
2016-05-13,2016-05-20,Regular Petrol,1,final,True,177.7703,180.3418,177.7703,178.226,178.3716,-2.5714,-2.1158,-1.9702
2016-05-13,2016-05-27,Regular Petrol,2,final,True,177.7703,183.3418,177.7703,178.9384,179.2859,-5.5714,-4.4034,-4.0558
2016-05-13,2016-06-03,Regular Petrol,3,final,True,177.7703,185.056,177.7703,178.7395,179.4613,-7.2857,-6.3166,-5.5948
2016-05-20,2016-05-27,Regular Petrol,1,final,True,180.3418,183.3418,180.3418,182.7233,182.4026,-3.0,-0.6184,-0.9391
2016-05-20,2016-06-03,Regular Petrol,2,final,True,180.3418,185.056,180.3418,183.2854,183.1604,-4.7143,-1.7706,-1.8957
2016-05-20,2016-06-10,Regular Petrol,3,final,True,180.3418,182.9132,180.3418,183.803,183.9547,-2.5714,0.8898,1.0415
2016-05-27,2016-06-03,Regular Petrol,1,final,True,183.3418,185.056,183.3418,184.3427,184.7084,-1.7143,-0.7133,-0.3477
2016-05-27,2016-06-10,Regular Petrol,2,final,True,183.3418,182.9132,183.3418,185.0591,185.9638,0.4286,2.1459,3.0507
2016-05-27,2016-06-17,Regular Petrol,3,final,True,183.3418,180.7703,183.3418,185.2394,186.8609,2.5714,4.4691,6.0906
2016-06-03,2016-06-10,Regular Petrol,1,final,True,185.056,182.9132,185.056,185.3716,185.6546,2.1429,2.4584,2.7414
2016-06-03,2016-06-17,Regular Petrol,2,final,True,185.056,180.7703,185.056,185.3822,186.0438,4.2857,4.6119,5.2734
2016-06-03,2016-06-24,Regular Petrol,3,final,True,185.056,177.3418,185.056,185.2778,186.2963,7.7143,7.9361,8.9546
2016-06-10,2016-06-17,Regular Petrol,1,final,True,182.9132,180.7703,182.9132,181.7364,181.9842,2.1429,0.9661,1.2139
2016-06-10,2016-06-24,Regular Petrol,2,final,True,182.9132,177.3418,182.9132,181.1025,181.3284,5.5714,3.7607,3.9867
2016-06-10,2016-07-01,Regular Petrol,3,final,True,182.9132,178.8982,182.9132,180.9699,181.0354,4.015,2.0717,2.1372
2016-06-17,2016-06-24,Regular Petrol,1,final,True,180.7703,177.3418,180.7703,178.894,179.1681,3.4286,1.5522,1.8263
2016-06-17,2016-07-01,Regular Petrol,2,final,True,180.7703,178.8982,180.7703,178.2074,178.3586,1.8722,-0.6907,-0.5396
2016-06-17,2016-07-08,Regular Petrol,3,final,True,180.7703,179.6401,180.7703,178.0328,177.9314,1.1303,-1.6073,-1.7087
2016-06-24,2016-07-01,Regular Petrol,1,final,True,177.3418,178.8982,177.3418,176.9656,176.5624,-1.5564,-1.9326,-2.3358
2016-06-24,2016-07-08,Regular Petrol,2,final,True,177.3418,179.6401,177.3418,176.9327,176.0658,-2.2983,-2.7074,-3.5743
2016-06-24,2016-07-15,Regular Petrol,3,final,True,177.3418,173.3543,177.3418,177.0094,175.6674,3.9874,3.6551,2.313
2016-07-01,2016-07-08,Regular Petrol,1,final,True,178.8982,179.6401,178.8982,178.1832,178.9382,-0.7419,-1.4569,-0.7019
2016-07-01,2016-07-15,Regular Petrol,2,final,True,178.8982,173.3543,178.8982,177.9579,179.3112,5.5438,4.6035,5.9569
2016-07-01,2016-07-22,Regular Petrol,3,final,True,178.8982,173.3543,178.8982,178.0636,179.9531,5.5438,4.7093,6.5987
2016-07-08,2016-07-15,Regular Petrol,1,final,True,179.6401,173.3543,179.6401,177.8503,178.3662,6.2857,4.4959,5.0119
2016-07-08,2016-07-22,Regular Petrol,2,final,True,179.6401,173.3543,179.6401,177.2674,177.8995,6.2857,3.9131,4.5452
2016-07-08,2016-07-29,Regular Petrol,3,final,True,179.6401,169.0686,179.6401,176.991,177.5851,10.5714,7.9224,8.5165
2016-07-15,2016-07-22,Regular Petrol,1,final,True,173.3543,173.3543,173.3543,171.4148,171.0723,0.0,-1.9395,-2.282
2016-07-15,2016-07-29,Regular Petrol,2,final,True,173.3543,169.0686,173.3543,170.5376,169.4035,4.2857,1.469,0.3349
2016-07-15,2016-08-05,Regular Petrol,3,final,True,173.3543,167.3543,173.3543,170.3618,168.2025,6.0,3.0074,0.8481
2016-07-22,2016-07-29,Regular Petrol,1,final,True,173.3543,169.0686,173.3543,173.2761,172.8894,4.2857,4.2074,3.8208
2016-07-22,2016-08-05,Regular Petrol,2,final,True,173.3543,167.3543,173.3543,173.4539,172.62,6.0,6.0996,5.2657
2016-07-22,2016-08-12,Regular Petrol,3,final,True,173.3543,168.7829,173.3543,173.5908,172.3413,4.5714,4.8079,3.5584
2016-07-29,2016-08-05,Regular Petrol,1,final,True,169.0686,167.3543,169.0686,168.1235,168.5102,1.7143,0.7692,1.1559
2016-07-29,2016-08-12,Regular Petrol,2,final,True,169.0686,168.7829,169.0686,167.7447,168.3038,0.2857,-1.0382,-0.4791
2016-07-29,2016-08-19,Regular Petrol,3,final,True,169.0686,174.4972,169.0686,167.8421,168.4767,-5.4286,-6.6551,-6.0205
2016-08-05,2016-08-12,Regular Petrol,1,final,True,167.3543,168.7829,167.3543,166.2141,167.0069,-1.4286,-2.5689,-1.776
2016-08-05,2016-08-19,Regular Petrol,2,final,True,167.3543,174.4972,167.3543,165.9625,167.2873,-7.1429,-8.5347,-7.2099
2016-08-05,2016-08-26,Regular Petrol,3,final,True,167.3543,177.9258,167.3543,165.6292,167.4002,-10.5714,-12.2966,-10.5256
2016-08-12,2016-08-19,Regular Petrol,1,final,True,168.7829,174.4972,168.7829,169.4581,169.6299,-5.7143,-5.0391,-4.8673
2016-08-12,2016-08-26,Regular Petrol,2,final,True,168.7829,177.9258,168.7829,169.5479,170.0052,-9.1429,-8.3779,-7.9206
2016-08-12,2016-09-02,Regular Petrol,3,final,True,168.7829,179.7829,168.7829,169.7996,170.5204,-11.0,-9.9833,-9.2625
2016-08-19,2016-08-26,Regular Petrol,1,final,True,174.4972,177.9258,174.4972,176.5916,176.322,-3.4286,-1.3342,-1.6038
2016-08-19,2016-09-02,Regular Petrol,2,final,True,174.4972,179.7829,174.4972,177.7368,177.6156,-5.2857,-2.0461,-2.1673
2016-08-19,2016-09-09,Regular Petrol,3,final,True,174.4972,178.3543,174.4972,178.1899,178.481,-3.8571,-0.1645,0.1267
2016-08-26,2016-09-02,Regular Petrol,1,final,True,177.9258,179.7829,177.9258,179.5172,179.3103,-1.8571,-0.2657,-0.4727
2016-08-26,2016-09-09,Regular Petrol,2,final,True,177.9258,178.3543,177.9258,180.1695,180.1126,-0.4286,1.8151,1.7583
2016-08-26,2016-09-16,Regular Petrol,3,final,True,177.9258,178.3543,177.9258,180.3756,180.5897,-0.4286,2.0213,2.2354
2016-09-02,2016-09-09,Regular Petrol,1,final,True,179.7829,178.3543,179.7829,180.5743,180.1779,1.4286,2.22,1.8235
2016-09-02,2016-09-16,Regular Petrol,2,final,True,179.7829,178.3543,179.7829,180.8421,180.1925,1.4286,2.4877,1.8382
2016-09-02,2016-09-23,Regular Petrol,3,final,True,179.7829,178.3543,179.7829,180.7452,179.8734,1.4286,2.3909,1.5191
2016-09-09,2016-09-16,Regular Petrol,1,final,True,178.3543,178.3543,178.3543,178.444,177.9291,0.0,0.0896,-0.4253
2016-09-09,2016-09-23,Regular Petrol,2,final,True,178.3543,178.3543,178.3543,178.275,177.2351,0.0,-0.0793,-1.1192
2016-09-09,2016-09-30,Regular Petrol,3,final,True,178.3543,177.1593,178.3543,178.3578,176.7506,1.195,1.1985,-0.4087
2016-09-16,2016-09-23,Regular Petrol,1,final,True,178.3543,178.3543,178.3543,178.3117,177.9844,0.0,-0.0426,-0.3699
2016-09-16,2016-09-30,Regular Petrol,2,final,True,178.3543,177.1593,178.3543,178.4517,177.7813,1.195,1.2924,0.622
2016-09-16,2016-10-07,Regular Petrol,3,final,True,178.3543,177.0289,178.3543,178.503,177.5447,1.3255,1.4741,0.5159
2016-09-23,2016-09-30,Regular Petrol,1,final,True,178.3543,177.1593,178.3543,178.4342,178.1958,1.195,1.2749,1.0364
2016-09-23,2016-10-07,Regular Petrol,2,final,True,178.3543,177.0289,178.3543,178.4586,178.0229,1.3255,1.4298,0.9941
2016-09-23,2016-10-14,Regular Petrol,3,final,True,178.3543,180.886,178.3543,178.5518,177.9193,-2.5317,-2.3342,-2.9667
2016-09-30,2016-10-07,Regular Petrol,1,final,True,177.1593,177.0289,177.1593,177.6606,177.2682,0.1304,0.6317,0.2393
2016-09-30,2016-10-14,Regular Petrol,2,final,True,177.1593,180.886,177.1593,177.9643,177.2867,-3.7267,-2.9217,-3.5993
2016-09-30,2016-10-21,Regular Petrol,3,final,True,177.1593,184.886,177.1593,178.0363,177.133,-7.7267,-6.8498,-7.753
2016-10-07,2016-10-14,Regular Petrol,1,final,True,177.0289,180.886,177.0289,178.5339,178.3442,-3.8571,-2.3521,-2.5418
2016-10-07,2016-10-21,Regular Petrol,2,final,True,177.0289,184.886,177.0289,179.1415,179.0871,-7.8571,-5.7445,-5.7989
2016-10-07,2016-10-28,Regular Petrol,3,final,True,177.0289,185.1717,177.0289,179.3777,179.5792,-8.1429,-5.7941,-5.5925
2016-10-14,2016-10-21,Regular Petrol,1,final,True,180.886,184.886,180.886,182.5842,182.9948,-4.0,-2.3019,-1.8912
2016-10-14,2016-10-28,Regular Petrol,2,final,True,180.886,185.1717,180.886,183.3113,184.4948,-4.2857,-1.8604,-0.6769
2016-10-14,2016-11-04,Regular Petrol,3,final,True,180.886,184.0289,180.886,183.5485,185.6618,-3.1429,-0.4804,1.6329
2016-10-21,2016-10-28,Regular Petrol,1,final,True,184.886,185.1717,184.886,185.9719,186.333,-0.2857,0.8002,1.1613
2016-10-21,2016-11-04,Regular Petrol,2,final,True,184.886,184.0289,184.886,186.3729,187.3296,0.8571,2.344,3.3007
2016-10-21,2016-11-11,Regular Petrol,3,final,True,184.886,178.0289,184.886,186.4535,188.0823,6.8571,8.4246,10.0534
2016-10-28,2016-11-04,Regular Petrol,1,final,True,185.1717,184.0289,185.1717,185.8646,185.6423,1.1429,1.8357,1.6135
2016-10-28,2016-11-11,Regular Petrol,2,final,True,185.1717,178.0289,185.1717,186.0748,185.7728,7.1429,8.0459,7.7439
2016-10-28,2016-11-18,Regular Petrol,3,final,True,185.1717,175.1717,185.1717,186.0979,185.756,10.0,10.9262,10.5842
2016-11-04,2016-11-11,Regular Petrol,1,final,True,184.0289,178.0289,184.0289,182.3312,183.0581,6.0,4.3023,5.0292
2016-11-04,2016-11-18,Regular Petrol,2,final,True,184.0289,175.1717,184.0289,181.4972,182.5655,8.8571,6.3254,7.3937
2016-11-04,2016-11-25,Regular Petrol,3,final,True,184.0289,177.7432,184.0289,181.3899,182.6207,6.2857,3.6467,4.8776
